id,type,src,dst,app,latency,message,ctime,size,buffer
197,LINK,1,2,0,4.000000000381869,M.USER.APP.0,5000,20,0
198,LINK,2,0,1,5.000000000289452,M.USER.APP.1,5000,20,1
199,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,5000,20,2
200,LINK,4,0,3,3.000000000355834,M.USER.APP.3,5000,20,3
197,LINK,2,0,0,5.000000000289452,M.USER.APP.0,5004.000000000382,20,1
201,LINK,1,2,0,4.000000000381869,M.USER.APP.0,5100,20,0
202,LINK,2,0,1,5.000000000289452,M.USER.APP.1,5100,20,1
203,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,5100,20,2
204,LINK,4,0,3,3.000000000355834,M.USER.APP.3,5100,20,3
201,LINK,2,0,0,5.000000000289452,M.USER.APP.0,5104.000000000382,20,1
205,LINK,1,2,0,4.000000000381869,M.USER.APP.0,5200,20,0
206,LINK,2,0,1,5.000000000289452,M.USER.APP.1,5200,20,1
207,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,5200,20,2
208,LINK,4,0,3,3.000000000355834,M.USER.APP.3,5200,20,3
205,LINK,2,0,0,5.000000000289452,M.USER.APP.0,5204.000000000382,20,1
209,LINK,1,2,0,4.000000000381869,M.USER.APP.0,5300,20,0
210,LINK,2,0,1,5.000000000289452,M.USER.APP.1,5300,20,1
211,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,5300,20,2
212,LINK,4,0,3,3.000000000355834,M.USER.APP.3,5300,20,3
209,LINK,2,0,0,5.000000000289452,M.USER.APP.0,5304.000000000382,20,1
213,LINK,1,2,0,4.000000000381869,M.USER.APP.0,5400,20,0
214,LINK,2,0,1,5.000000000289452,M.USER.APP.1,5400,20,1
215,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,5400,20,2
216,LINK,4,0,3,3.000000000355834,M.USER.APP.3,5400,20,3
213,LINK,2,0,0,5.000000000289452,M.USER.APP.0,5404.000000000382,20,1
217,LINK,1,2,0,4.000000000381869,M.USER.APP.0,5500,20,0
218,LINK,2,0,1,5.000000000289452,M.USER.APP.1,5500,20,1
219,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,5500,20,2
220,LINK,4,0,3,3.000000000355834,M.USER.APP.3,5500,20,3
217,LINK,2,0,0,5.000000000289452,M.USER.APP.0,5504.000000000382,20,1
221,LINK,1,2,0,4.000000000381869,M.USER.APP.0,5600,20,0
222,LINK,2,0,1,5.000000000289452,M.USER.APP.1,5600,20,1
223,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,5600,20,2
224,LINK,4,0,3,3.000000000355834,M.USER.APP.3,5600,20,3
221,LINK,2,0,0,5.000000000289452,M.USER.APP.0,5604.000000000382,20,1
225,LINK,1,2,0,4.000000000381869,M.USER.APP.0,5700,20,0
226,LINK,2,0,1,5.000000000289452,M.USER.APP.1,5700,20,1
227,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,5700,20,2
228,LINK,4,0,3,3.000000000355834,M.USER.APP.3,5700,20,3
225,LINK,2,0,0,5.000000000289452,M.USER.APP.0,5704.000000000382,20,1
229,LINK,1,2,0,4.000000000381869,M.USER.APP.0,5800,20,0
230,LINK,2,0,1,5.000000000289452,M.USER.APP.1,5800,20,1
231,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,5800,20,2
232,LINK,4,0,3,3.000000000355834,M.USER.APP.3,5800,20,3
229,LINK,2,0,0,5.000000000289452,M.USER.APP.0,5804.000000000382,20,1
233,LINK,1,2,0,4.000000000381869,M.USER.APP.0,5900,20,0
234,LINK,2,0,1,5.000000000289452,M.USER.APP.1,5900,20,1
235,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,5900,20,2
236,LINK,4,0,3,3.000000000355834,M.USER.APP.3,5900,20,3
233,LINK,2,0,0,5.000000000289452,M.USER.APP.0,5904.000000000382,20,1
237,LINK,1,2,0,4.000000000381869,M.USER.APP.0,6000,20,0
238,LINK,2,0,1,5.000000000289452,M.USER.APP.1,6000,20,1
239,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,6000,20,2
240,LINK,4,0,3,3.000000000355834,M.USER.APP.3,6000,20,3
237,LINK,2,0,0,5.000000000289452,M.USER.APP.0,6004.000000000382,20,1
241,LINK,1,2,0,4.000000000381869,M.USER.APP.0,6100,20,0
242,LINK,2,0,1,5.000000000289452,M.USER.APP.1,6100,20,1
243,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,6100,20,2
244,LINK,4,0,3,3.000000000355834,M.USER.APP.3,6100,20,3
241,LINK,2,0,0,5.000000000289452,M.USER.APP.0,6104.000000000382,20,1
245,LINK,1,2,0,4.000000000381869,M.USER.APP.0,6200,20,0
246,LINK,2,0,1,5.000000000289452,M.USER.APP.1,6200,20,1
247,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,6200,20,2
248,LINK,4,0,3,3.000000000355834,M.USER.APP.3,6200,20,3
245,LINK,2,0,0,5.000000000289452,M.USER.APP.0,6204.000000000382,20,1
249,LINK,1,2,0,4.000000000381869,M.USER.APP.0,6300,20,0
250,LINK,2,0,1,5.000000000289452,M.USER.APP.1,6300,20,1
251,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,6300,20,2
252,LINK,4,0,3,3.000000000355834,M.USER.APP.3,6300,20,3
249,LINK,2,0,0,5.000000000289452,M.USER.APP.0,6304.000000000382,20,1
253,LINK,1,2,0,4.000000000381869,M.USER.APP.0,6400,20,0
254,LINK,2,0,1,5.000000000289452,M.USER.APP.1,6400,20,1
255,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,6400,20,2
256,LINK,4,0,3,3.000000000355834,M.USER.APP.3,6400,20,3
