id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
27,COMP_M,0,0_7,0_(1-7),654,661,150,150,0_1,46.61573033707865,6343.957947952506,6390.573678289585,6343.957947952506,6343.957947952506
28,COMP_M,0,0_0,M.USER.APP.0,652,653,1,150,None,46.768539325842696,6420.090801693695,6466.859341019537,5833.0,6420.090801693695
28,COMP_M,0,0_1,0_(0-1),653,654,150,150,0_0,54.12247191011236,6466.859341019537,6520.981812929649,6466.859341019537,6466.859341019537
28,COMP_M,0,0_2,0_(0-2),653,655,150,150,0_0,31.78988764044944,6466.859341019537,6498.649228659987,6466.859341019537,6466.859341019537
28,COMP_M,0,0_4,0_(0-4),653,656,150,150,0_0,48.785393258426964,6466.859341019537,6515.644734277964,6466.859341019537,6466.859341019537
28,COMP_M,0,0_8,0_(1-8),654,657,150,150,0_1,40.96179775280899,6520.981812929649,6561.943610682458,6520.981812929649,6520.981812929649
28,COMP_M,0,0_3,0_(1-3),654,658,150,150,0_1,22.65730337078652,6520.981812929649,6543.6391163004355,6520.981812929649,6520.981812929649
28,COMP_M,0,0_5,0_(1-5),654,659,150,150,0_1,28.60112359550562,6520.981812929649,6549.582936525155,6520.981812929649,6520.981812929649
28,COMP_M,0,0_6,0_(1-6),654,660,150,150,0_1,44.480898876404495,6520.981812929649,6565.462711806053,6520.981812929649,6520.981812929649
28,COMP_M,0,0_7,0_(1-7),654,661,150,150,0_1,46.61573033707865,6520.981812929649,6567.597543266727,6520.981812929649,6520.981812929649
29,COMP_M,0,0_0,M.USER.APP.0,652,653,1,150,None,46.768539325842696,6597.114666670837,6643.88320599668,6129.0,6597.114666670837
29,COMP_M,0,0_1,0_(0-1),653,654,150,150,0_0,54.12247191011236,6643.88320599668,6698.005677906792,6643.88320599668,6643.88320599668
29,COMP_M,0,0_2,0_(0-2),653,655,150,150,0_0,31.78988764044944,6643.88320599668,6675.67309363713,6643.88320599668,6643.88320599668
29,COMP_M,0,0_4,0_(0-4),653,656,150,150,0_0,48.785393258426964,6643.88320599668,6692.6685992551065,6643.88320599668,6643.88320599668
29,COMP_M,0,0_8,0_(1-8),654,657,150,150,0_1,40.96179775280899,6698.005677906792,6738.9674756596005,6698.005677906792,6698.005677906792
29,COMP_M,0,0_3,0_(1-3),654,658,150,150,0_1,22.65730337078652,6698.005677906792,6720.662981277578,6698.005677906792,6698.005677906792
29,COMP_M,0,0_5,0_(1-5),654,659,150,150,0_1,28.60112359550562,6698.005677906792,6726.6068015022975,6698.005677906792,6698.005677906792
29,COMP_M,0,0_6,0_(1-6),654,660,150,150,0_1,44.480898876404495,6698.005677906792,6742.486576783196,6698.005677906792,6698.005677906792
29,COMP_M,0,0_7,0_(1-7),654,661,150,150,0_1,46.61573033707865,6698.005677906792,6744.62140824387,6698.005677906792,6698.005677906792
30,COMP_M,1,1_9,M.USER.APP.1,651,662,2,150,None,39.73258426966292,6774.13192632798,6813.864510597643,6256.0,6774.13192632798
30,COMP_M,1,1_10,1_(9-10),662,663,150,150,1_9,37.742696629213484,6813.864510597643,6851.607207226856,6813.864510597643,6813.864510597643
30,COMP_M,1,1_11,1_(9-11),662,664,150,150,1_9,34.331460674157306,6813.864510597643,6848.1959712718,6813.864510597643,6813.864510597643
30,COMP_M,1,1_12,1_(9-12),662,665,150,150,1_9,29.42808988764045,6813.864510597643,6843.292600485283,6813.864510597643,6813.864510597643
30,COMP_M,1,1_13,1_(9-13),662,666,150,150,1_9,47.801123595505615,6813.864510597643,6861.665634193148,6813.864510597643,6813.864510597643
30,COMP_M,1,1_15,1_(9-15),662,667,150,150,1_9,67.10337078651685,6813.864510597643,6880.96788138416,6813.864510597643,6813.864510597643
30,COMP_M,1,1_18,1_(9-18),662,668,150,150,1_9,36.82808988764045,6813.864510597643,6850.692600485283,6813.864510597643,6813.864510597643
30,COMP_M,1,1_16,1_(12-16),665,669,150,150,1_12,23.562921348314607,6843.292600485283,6866.855521833598,6843.292600485283,6843.292600485283
30,COMP_M,1,1_14,1_(12-14),665,670,150,150,1_12,52.33370786516854,6843.292600485283,6895.626308350452,6843.292600485283,6843.292600485283
30,COMP_M,1,1_17,1_(13-17),666,671,150,150,1_13,56.70337078651686,6861.665634193148,6918.369004979665,6861.665634193148,6861.665634193148
31,COMP_M,0,0_0,M.USER.APP.0,652,653,1,150,None,46.768539325842696,6951.155791305123,6997.924330630965,6335.0,6951.155791305123
31,COMP_M,0,0_1,0_(0-1),653,654,150,150,0_0,54.12247191011236,6997.924330630965,7052.046802541077,6997.924330630965,6997.924330630965
31,COMP_M,0,0_2,0_(0-2),653,655,150,150,0_0,31.78988764044944,6997.924330630965,7029.714218271415,6997.924330630965,6997.924330630965
31,COMP_M,0,0_4,0_(0-4),653,656,150,150,0_0,48.785393258426964,6997.924330630965,7046.709723889392,6997.924330630965,6997.924330630965
31,COMP_M,0,0_8,0_(1-8),654,657,150,150,0_1,40.96179775280899,7052.046802541077,7093.008600293886,7052.046802541077,7052.046802541077
31,COMP_M,0,0_3,0_(1-3),654,658,150,150,0_1,22.65730337078652,7052.046802541077,7074.704105911864,7052.046802541077,7052.046802541077
31,COMP_M,0,0_5,0_(1-5),654,659,150,150,0_1,28.60112359550562,7052.046802541077,7080.647926136583,7052.046802541077,7052.046802541077
31,COMP_M,0,0_6,0_(1-6),654,660,150,150,0_1,44.480898876404495,7052.046802541077,7096.527701417482,7052.046802541077,7052.046802541077
31,COMP_M,0,0_7,0_(1-7),654,661,150,150,0_1,46.61573033707865,7052.046802541077,7098.662532878156,7052.046802541077,7052.046802541077
32,COMP_M,1,1_9,M.USER.APP.1,651,662,2,150,None,39.73258426966292,7128.173050962266,7167.9056352319285,6646.0,7128.173050962266
32,COMP_M,1,1_10,1_(9-10),662,663,150,150,1_9,37.742696629213484,7167.9056352319285,7205.648331861142,7167.9056352319285,7167.9056352319285
32,COMP_M,1,1_11,1_(9-11),662,664,150,150,1_9,34.331460674157306,7167.9056352319285,7202.237095906085,7167.9056352319285,7167.9056352319285
32,COMP_M,1,1_12,1_(9-12),662,665,150,150,1_9,29.42808988764045,7167.9056352319285,7197.333725119569,7167.9056352319285,7167.9056352319285
32,COMP_M,1,1_13,1_(9-13),662,666,150,150,1_9,47.801123595505615,7167.9056352319285,7215.706758827434,7167.9056352319285,7167.9056352319285
32,COMP_M,1,1_15,1_(9-15),662,667,150,150,1_9,67.10337078651685,7167.9056352319285,7235.009006018446,7167.9056352319285,7167.9056352319285
32,COMP_M,1,1_18,1_(9-18),662,668,150,150,1_9,36.82808988764045,7167.9056352319285,7204.733725119569,7167.9056352319285,7167.9056352319285
32,COMP_M,1,1_16,1_(12-16),665,669,150,150,1_12,23.562921348314607,7197.333725119569,7220.896646467883,7197.333725119569,7197.333725119569
32,COMP_M,1,1_14,1_(12-14),665,670,150,150,1_12,52.33370786516854,7197.333725119569,7249.667432984737,7197.333725119569,7197.333725119569
32,COMP_M,1,1_17,1_(13-17),666,671,150,150,1_13,56.70337078651686,7215.706758827434,7272.410129613951,7215.706758827434,7215.706758827434
33,COMP_M,0,0_0,M.USER.APP.0,652,653,1,150,None,46.768539325842696,7305.196915939408,7351.965455265251,6754.0,7305.196915939408
33,COMP_M,0,0_1,0_(0-1),653,654,150,150,0_0,54.12247191011236,7351.965455265251,7406.087927175363,7351.965455265251,7351.965455265251
33,COMP_M,0,0_2,0_(0-2),653,655,150,150,0_0,31.78988764044944,7351.965455265251,7383.755342905701,7351.965455265251,7351.965455265251
33,COMP_M,0,0_4,0_(0-4),653,656,150,150,0_0,48.785393258426964,7351.965455265251,7400.750848523678,7351.965455265251,7351.965455265251
33,COMP_M,0,0_8,0_(1-8),654,657,150,150,0_1,40.96179775280899,7406.087927175363,7447.049724928172,7406.087927175363,7406.087927175363
33,COMP_M,0,0_3,0_(1-3),654,658,150,150,0_1,22.65730337078652,7406.087927175363,7428.745230546149,7406.087927175363,7406.087927175363
33,COMP_M,0,0_5,0_(1-5),654,659,150,150,0_1,28.60112359550562,7406.087927175363,7434.689050770869,7406.087927175363,7406.087927175363
33,COMP_M,0,0_6,0_(1-6),654,660,150,150,0_1,44.480898876404495,7406.087927175363,7450.568826051767,7406.087927175363,7406.087927175363
33,COMP_M,0,0_7,0_(1-7),654,661,150,150,0_1,46.61573033707865,7406.087927175363,7452.703657512441,7406.087927175363,7406.087927175363
34,COMP_M,0,0_0,M.USER.APP.0,652,653,1,150,None,46.768539325842696,7482.220780916551,7528.989320242394,7086.0,7482.220780916551
34,COMP_M,0,0_1,0_(0-1),653,654,150,150,0_0,54.12247191011236,7528.989320242394,7583.111792152506,7528.989320242394,7528.989320242394
34,COMP_M,0,0_2,0_(0-2),653,655,150,150,0_0,31.78988764044944,7528.989320242394,7560.779207882843,7528.989320242394,7528.989320242394
34,COMP_M,0,0_4,0_(0-4),653,656,150,150,0_0,48.785393258426964,7528.989320242394,7577.77471350082,7528.989320242394,7528.989320242394
34,COMP_M,0,0_8,0_(1-8),654,657,150,150,0_1,40.96179775280899,7583.111792152506,7624.073589905314,7583.111792152506,7583.111792152506
34,COMP_M,0,0_3,0_(1-3),654,658,150,150,0_1,22.65730337078652,7583.111792152506,7605.769095523292,7583.111792152506,7583.111792152506
34,COMP_M,0,0_5,0_(1-5),654,659,150,150,0_1,28.60112359550562,7583.111792152506,7611.712915748011,7583.111792152506,7583.111792152506
34,COMP_M,0,0_6,0_(1-6),654,660,150,150,0_1,44.480898876404495,7583.111792152506,7627.59269102891,7583.111792152506,7583.111792152506
34,COMP_M,0,0_7,0_(1-7),654,661,150,150,0_1,46.61573033707865,7583.111792152506,7629.727522489584,7583.111792152506,7583.111792152506
35,COMP_M,1,1_9,M.USER.APP.1,651,662,2,150,None,39.73258426966292,7880.043071739409,7919.775656009072,7543.0,7880.043071739409
35,COMP_M,1,1_10,1_(9-10),662,663,150,150,1_9,37.742696629213484,7919.775656009072,7957.518352638285,7919.775656009072,7919.775656009072
35,COMP_M,1,1_11,1_(9-11),662,664,150,150,1_9,34.331460674157306,7919.775656009072,7954.107116683229,7919.775656009072,7919.775656009072
35,COMP_M,1,1_12,1_(9-12),662,665,150,150,1_9,29.42808988764045,7919.775656009072,7949.2037458967125,7919.775656009072,7919.775656009072
35,COMP_M,1,1_13,1_(9-13),662,666,150,150,1_9,47.801123595505615,7919.775656009072,7967.5767796045775,7919.775656009072,7919.775656009072
35,COMP_M,1,1_15,1_(9-15),662,667,150,150,1_9,67.10337078651685,7919.775656009072,7986.879026795589,7919.775656009072,7919.775656009072
35,COMP_M,1,1_18,1_(9-18),662,668,150,150,1_9,36.82808988764045,7919.775656009072,7956.603745896712,7919.775656009072,7919.775656009072
35,COMP_M,1,1_16,1_(12-16),665,669,150,150,1_12,23.562921348314607,7949.2037458967125,7972.766667245027,7949.2037458967125,7949.2037458967125
35,COMP_M,1,1_14,1_(12-14),665,670,150,150,1_12,52.33370786516854,7949.2037458967125,8001.537453761881,7949.2037458967125,7949.2037458967125
35,COMP_M,1,1_17,1_(13-17),666,671,150,150,1_13,56.70337078651686,7967.5767796045775,8024.280150391094,7967.5767796045775,7967.5767796045775
36,COMP_M,0,0_0,M.USER.APP.0,652,653,1,150,None,46.768539325842696,8310.038115696902,8356.806655022745,8018.0,8310.038115696902
36,COMP_M,0,0_1,0_(0-1),653,654,150,150,0_0,54.12247191011236,8356.806655022745,8410.929126932857,8356.806655022745,8356.806655022745
36,COMP_M,0,0_2,0_(0-2),653,655,150,150,0_0,31.78988764044944,8356.806655022745,8388.596542663194,8356.806655022745,8356.806655022745
36,COMP_M,0,0_4,0_(0-4),653,656,150,150,0_0,48.785393258426964,8356.806655022745,8405.592048281173,8356.806655022745,8356.806655022745
36,COMP_M,0,0_8,0_(1-8),654,657,150,150,0_1,40.96179775280899,8410.929126932857,8451.890924685666,8410.929126932857,8410.929126932857
36,COMP_M,0,0_3,0_(1-3),654,658,150,150,0_1,22.65730337078652,8410.929126932857,8433.586430303643,8410.929126932857,8410.929126932857
36,COMP_M,0,0_5,0_(1-5),654,659,150,150,0_1,28.60112359550562,8410.929126932857,8439.530250528362,8410.929126932857,8410.929126932857
36,COMP_M,0,0_6,0_(1-6),654,660,150,150,0_1,44.480898876404495,8410.929126932857,8455.410025809262,8410.929126932857,8410.929126932857
36,COMP_M,0,0_7,0_(1-7),654,661,150,150,0_1,46.61573033707865,8410.929126932857,8457.544857269935,8410.929126932857,8410.929126932857
37,COMP_M,0,0_0,M.USER.APP.0,652,653,1,150,None,46.768539325842696,8487.061980674045,8533.830519999889,8114.0,8487.061980674045
37,COMP_M,0,0_1,0_(0-1),653,654,150,150,0_0,54.12247191011236,8533.830519999889,8587.95299191,8533.830519999889,8533.830519999889
37,COMP_M,0,0_2,0_(0-2),653,655,150,150,0_0,31.78988764044944,8533.830519999889,8565.620407640337,8533.830519999889,8533.830519999889
37,COMP_M,0,0_4,0_(0-4),653,656,150,150,0_0,48.785393258426964,8533.830519999889,8582.615913258316,8533.830519999889,8533.830519999889
37,COMP_M,0,0_8,0_(1-8),654,657,150,150,0_1,40.96179775280899,8587.95299191,8628.91478966281,8587.95299191,8587.95299191
37,COMP_M,0,0_3,0_(1-3),654,658,150,150,0_1,22.65730337078652,8587.95299191,8610.610295280787,8587.95299191,8587.95299191
37,COMP_M,0,0_5,0_(1-5),654,659,150,150,0_1,28.60112359550562,8587.95299191,8616.554115505505,8587.95299191,8587.95299191
37,COMP_M,0,0_6,0_(1-6),654,660,150,150,0_1,44.480898876404495,8587.95299191,8632.433890786406,8587.95299191,8587.95299191
37,COMP_M,0,0_7,0_(1-7),654,661,150,150,0_1,46.61573033707865,8587.95299191,8634.568722247079,8587.95299191,8587.95299191
38,COMP_M,0,0_0,M.USER.APP.0,652,653,1,150,None,46.768539325842696,8664.085845651189,8710.854384977032,8119.0,8664.085845651189
38,COMP_M,0,0_1,0_(0-1),653,654,150,150,0_0,54.12247191011236,8710.854384977032,8764.976856887144,8710.854384977032,8710.854384977032
38,COMP_M,0,0_2,0_(0-2),653,655,150,150,0_0,31.78988764044944,8710.854384977032,8742.644272617481,8710.854384977032,8710.854384977032
38,COMP_M,0,0_4,0_(0-4),653,656,150,150,0_0,48.785393258426964,8710.854384977032,8759.63977823546,8710.854384977032,8710.854384977032
38,COMP_M,0,0_8,0_(1-8),654,657,150,150,0_1,40.96179775280899,8764.976856887144,8805.938654639953,8764.976856887144,8764.976856887144
38,COMP_M,0,0_3,0_(1-3),654,658,150,150,0_1,22.65730337078652,8764.976856887144,8787.63416025793,8764.976856887144,8764.976856887144
38,COMP_M,0,0_5,0_(1-5),654,659,150,150,0_1,28.60112359550562,8764.976856887144,8793.577980482649,8764.976856887144,8764.976856887144
38,COMP_M,0,0_6,0_(1-6),654,660,150,150,0_1,44.480898876404495,8764.976856887144,8809.45775576355,8764.976856887144,8764.976856887144
38,COMP_M,0,0_7,0_(1-7),654,661,150,150,0_1,46.61573033707865,8764.976856887144,8811.592587224222,8764.976856887144,8764.976856887144
39,COMP_M,0,0_0,M.USER.APP.0,652,653,1,150,None,46.768539325842696,8841.109710628332,8887.878249954176,8305.0,8841.109710628332
39,COMP_M,0,0_1,0_(0-1),653,654,150,150,0_0,54.12247191011236,8887.878249954176,8942.000721864288,8887.878249954176,8887.878249954176
39,COMP_M,0,0_2,0_(0-2),653,655,150,150,0_0,31.78988764044944,8887.878249954176,8919.668137594625,8887.878249954176,8887.878249954176
39,COMP_M,0,0_4,0_(0-4),653,656,150,150,0_0,48.785393258426964,8887.878249954176,8936.663643212603,8887.878249954176,8887.878249954176
39,COMP_M,0,0_8,0_(1-8),654,657,150,150,0_1,40.96179775280899,8942.000721864288,8982.962519617096,8942.000721864288,8942.000721864288
39,COMP_M,0,0_3,0_(1-3),654,658,150,150,0_1,22.65730337078652,8942.000721864288,8964.658025235074,8942.000721864288,8942.000721864288
39,COMP_M,0,0_5,0_(1-5),654,659,150,150,0_1,28.60112359550562,8942.000721864288,8970.601845459792,8942.000721864288,8942.000721864288
39,COMP_M,0,0_6,0_(1-6),654,660,150,150,0_1,44.480898876404495,8942.000721864288,8986.481620740693,8942.000721864288,8942.000721864288
39,COMP_M,0,0_7,0_(1-7),654,661,150,150,0_1,46.61573033707865,8942.000721864288,8988.616452201366,8942.000721864288,8942.000721864288
40,COMP_M,0,0_0,M.USER.APP.0,652,653,1,150,None,46.768539325842696,9018.133575605476,9064.90211493132,8533.0,9018.133575605476
40,COMP_M,0,0_1,0_(0-1),653,654,150,150,0_0,54.12247191011236,9064.90211493132,9119.024586841431,9064.90211493132,9064.90211493132
40,COMP_M,0,0_2,0_(0-2),653,655,150,150,0_0,31.78988764044944,9064.90211493132,9096.692002571768,9064.90211493132,9064.90211493132
40,COMP_M,0,0_4,0_(0-4),653,656,150,150,0_0,48.785393258426964,9064.90211493132,9113.687508189747,9064.90211493132,9064.90211493132
40,COMP_M,0,0_8,0_(1-8),654,657,150,150,0_1,40.96179775280899,9119.024586841431,9159.98638459424,9119.024586841431,9119.024586841431
40,COMP_M,0,0_3,0_(1-3),654,658,150,150,0_1,22.65730337078652,9119.024586841431,9141.681890212218,9119.024586841431,9119.024586841431
40,COMP_M,0,0_5,0_(1-5),654,659,150,150,0_1,28.60112359550562,9119.024586841431,9147.625710436936,9119.024586841431,9119.024586841431
40,COMP_M,0,0_6,0_(1-6),654,660,150,150,0_1,44.480898876404495,9119.024586841431,9163.505485717837,9119.024586841431,9119.024586841431
40,COMP_M,0,0_7,0_(1-7),654,661,150,150,0_1,46.61573033707865,9119.024586841431,9165.64031717851,9119.024586841431,9119.024586841431
41,COMP_M,1,1_9,M.USER.APP.1,651,662,2,150,None,39.73258426966292,9379.043071739408,9418.775656009071,9042.0,9379.043071739408
41,COMP_M,1,1_10,1_(9-10),662,663,150,150,1_9,37.742696629213484,9418.775656009071,9456.518352638284,9418.775656009071,9418.775656009071
41,COMP_M,1,1_11,1_(9-11),662,664,150,150,1_9,34.331460674157306,9418.775656009071,9453.107116683228,9418.775656009071,9418.775656009071
41,COMP_M,1,1_12,1_(9-12),662,665,150,150,1_9,29.42808988764045,9418.775656009071,9448.203745896712,9418.775656009071,9418.775656009071
41,COMP_M,1,1_13,1_(9-13),662,666,150,150,1_9,47.801123595505615,9418.775656009071,9466.576779604577,9418.775656009071,9418.775656009071
41,COMP_M,1,1_15,1_(9-15),662,667,150,150,1_9,67.10337078651685,9418.775656009071,9485.879026795588,9418.775656009071,9418.775656009071
41,COMP_M,1,1_18,1_(9-18),662,668,150,150,1_9,36.82808988764045,9418.775656009071,9455.603745896711,9418.775656009071,9418.775656009071
41,COMP_M,1,1_16,1_(12-16),665,669,150,150,1_12,23.562921348314607,9448.203745896712,9471.766667245027,9448.203745896712,9448.203745896712
41,COMP_M,1,1_14,1_(12-14),665,670,150,150,1_12,52.33370786516854,9448.203745896712,9500.53745376188,9448.203745896712,9448.203745896712
41,COMP_M,1,1_17,1_(13-17),666,671,150,150,1_13,56.70337078651686,9466.576779604577,9523.280150391094,9466.576779604577,9466.576779604577
42,COMP_M,0,0_0,M.USER.APP.0,652,653,1,150,None,46.768539325842696,9612.038115696902,9658.806655022745,9320.0,9612.038115696902
42,COMP_M,0,0_1,0_(0-1),653,654,150,150,0_0,54.12247191011236,9658.806655022745,9712.929126932857,9658.806655022745,9658.806655022745
42,COMP_M,0,0_2,0_(0-2),653,655,150,150,0_0,31.78988764044944,9658.806655022745,9690.596542663194,9658.806655022745,9658.806655022745
42,COMP_M,0,0_4,0_(0-4),653,656,150,150,0_0,48.785393258426964,9658.806655022745,9707.592048281173,9658.806655022745,9658.806655022745
42,COMP_M,0,0_8,0_(1-8),654,657,150,150,0_1,40.96179775280899,9712.929126932857,9753.890924685666,9712.929126932857,9712.929126932857
42,COMP_M,0,0_3,0_(1-3),654,658,150,150,0_1,22.65730337078652,9712.929126932857,9735.586430303643,9712.929126932857,9712.929126932857
42,COMP_M,0,0_5,0_(1-5),654,659,150,150,0_1,28.60112359550562,9712.929126932857,9741.530250528362,9712.929126932857,9712.929126932857
42,COMP_M,0,0_6,0_(1-6),654,660,150,150,0_1,44.480898876404495,9712.929126932857,9757.410025809262,9712.929126932857,9712.929126932857
42,COMP_M,0,0_7,0_(1-7),654,661,150,150,0_1,46.61573033707865,9712.929126932857,9759.544857269935,9712.929126932857,9712.929126932857
43,COMP_M,0,0_0,M.USER.APP.0,652,653,1,150,None,46.768539325842696,9883.038115696902,9929.806655022745,9591.0,9883.038115696902
43,COMP_M,0,0_1,0_(0-1),653,654,150,150,0_0,54.12247191011236,9929.806655022745,9983.929126932857,9929.806655022745,9929.806655022745
43,COMP_M,0,0_2,0_(0-2),653,655,150,150,0_0,31.78988764044944,9929.806655022745,9961.596542663194,9929.806655022745,9929.806655022745
43,COMP_M,0,0_4,0_(0-4),653,656,150,150,0_0,48.785393258426964,9929.806655022745,9978.592048281173,9929.806655022745,9929.806655022745
43,COMP_M,0,0_8,0_(1-8),654,657,150,150,0_1,40.96179775280899,9983.929126932857,10024.890924685666,9983.929126932857,9983.929126932857
43,COMP_M,0,0_3,0_(1-3),654,658,150,150,0_1,22.65730337078652,9983.929126932857,10006.586430303643,9983.929126932857,9983.929126932857
43,COMP_M,0,0_5,0_(1-5),654,659,150,150,0_1,28.60112359550562,9983.929126932857,10012.530250528362,9983.929126932857,9983.929126932857
43,COMP_M,0,0_6,0_(1-6),654,660,150,150,0_1,44.480898876404495,9983.929126932857,10028.410025809262,9983.929126932857,9983.929126932857
43,COMP_M,0,0_7,0_(1-7),654,661,150,150,0_1,46.61573033707865,9983.929126932857,10030.544857269935,9983.929126932857,9983.929126932857
