id,type,src,dst,app,latency,message,ctime,size,buffer
33,LINK,1,6,0,27.005495225,M.USER.APP.0,6754,4176371,3
33,LINK,6,91,0,88.00875549475892,M.USER.APP.0,6781.005495225,4176371,2
32,LINK,91,150,1,177.01725965714286,M.USER.APP.1,6806.025812082266,3020440,2
33,LINK,91,150,0,177.02386497714286,M.USER.APP.0,6869.014250719759,4176371,2
34,LINK,1,6,0,27.005495225,M.USER.APP.0,7086,4176371,2
34,LINK,6,91,0,88.00875549475892,M.USER.APP.0,7113.005495225,4176371,2
34,LINK,91,150,0,177.02386497714286,M.USER.APP.0,7201.014250719759,4176371,1
35,LINK,2,5,1,30.004690124223604,M.USER.APP.1,7543,3020440,0
35,LINK,5,91,1,130.02112195804196,M.USER.APP.1,7573.004690124224,3020440,0
35,LINK,91,150,1,177.01725965714286,M.USER.APP.1,7703.025812082266,3020440,0
36,LINK,1,6,0,27.005495225,M.USER.APP.0,8018,4176371,0
36,LINK,6,91,0,88.00875549475892,M.USER.APP.0,8045.005495225,4176371,0
37,LINK,1,6,0,27.005495225,M.USER.APP.0,8114,4176371,1
38,LINK,1,6,0,27.005495225,M.USER.APP.0,8119,4176371,2
36,LINK,91,150,0,177.02386497714286,M.USER.APP.0,8133.014250719759,4176371,2
37,LINK,6,91,0,88.00875549475892,M.USER.APP.0,8141.005495225,4176371,2
38,LINK,6,91,0,88.00875549475892,M.USER.APP.0,8168.0109904500005,4176371,2
37,LINK,91,150,0,177.02386497714286,M.USER.APP.0,8229.01425071976,4176371,2
39,LINK,1,6,0,27.005495225,M.USER.APP.0,8305,4176371,3
38,LINK,91,150,0,177.02386497714286,M.USER.APP.0,8317.023006214518,4176371,2
39,LINK,6,91,0,88.00875549475892,M.USER.APP.0,8332.005495225,4176371,2
39,LINK,91,150,0,177.02386497714286,M.USER.APP.0,8420.014250719758,4176371,2
40,LINK,1,6,0,27.005495225,M.USER.APP.0,8533,4176371,2
40,LINK,6,91,0,88.00875549475892,M.USER.APP.0,8560.005495225,4176371,2
40,LINK,91,150,0,177.02386497714286,M.USER.APP.0,8648.014250719758,4176371,2
41,LINK,2,5,1,30.004690124223604,M.USER.APP.1,9042,3020440,0
41,LINK,5,91,1,130.02112195804196,M.USER.APP.1,9072.004690124224,3020440,0
41,LINK,91,150,1,177.01725965714286,M.USER.APP.1,9202.025812082265,3020440,0
42,LINK,1,6,0,27.005495225,M.USER.APP.0,9320,4176371,1
42,LINK,6,91,0,88.00875549475892,M.USER.APP.0,9347.005495225,4176371,1
42,LINK,91,150,0,177.02386497714286,M.USER.APP.0,9435.014250719758,4176371,0
43,LINK,1,6,0,27.005495225,M.USER.APP.0,9591,4176371,1
43,LINK,6,91,0,88.00875549475892,M.USER.APP.0,9618.005495225,4176371,0
43,LINK,91,150,0,177.02386497714286,M.USER.APP.0,9706.014250719758,4176371,0
44,LINK,1,6,0,27.005495225,M.USER.APP.0,9785,4176371,1
44,LINK,6,91,0,88.00875549475892,M.USER.APP.0,9812.005495225,4176371,1
44,LINK,91,150,0,177.02386497714286,M.USER.APP.0,9900.014250719758,4176371,0
